https://github.com/anba/es6draft.git 5487e074da2f9489fa2d8c653f037c0969bb2a68 anba.es6draft
https://github.com/antlr/antlrworks.git b602e5f0789290e90d008ddc805f7535c723403b antlr.antlrworks
https://github.com/apache/commons-bcel.git f1a1459f19685a71e1d7d7d7dc2de0c3cc2ea077 bcel
https://github.com/osiam/connector4java.git a5e6ae1e706f4889d662a069fe2f3bf8e3848d12 connector4java
https://github.com/EsotericSoftware/yamlbeans.git 53cd1f2f12372c8bb1dcda0ed624100f0f468dd6 EsotericSoftware.yamlbeans
https://github.com/hoverruan/weiboclient4j.git 80556b1ce40ee4dc063b977f885792efb6307547 hoverruan.weiboclient4j
https://github.com/jbossas/jboss-dmr.git d736c8041f3ca323918e007b7e90c0ab3e6747d2 jbossas.jboss-dmr
https://github.com/jnr/jnr-posix.git 3d313ee244ea47041ef22072cce68a1081e2b99e jnr.jnr-posix
https://github.com/JodaOrg/joda-time.git 27edfffa58e7070b865efc56435263bba527eabd joda-time
https://github.com/jscep/jscep.git ddbcb446e428dd6d00752f05bcacb783f7f5e6d2 jscep.jscep
https://github.com/JSQLParser/JSqlParser.git 346eea5fbcf2461d239c07b4c922f4ac5f32c7c8 JSqlParser
https://github.com/junit-team/junit.git 01d4604a2f7ae17ac5bd9a39f4310bbcc2ca098f junit
https://github.com/lastfm/musicbrainz-data.git 45d55e63f0892804ae1dd94c9d9b4fc241441968 lastfm.musicbrainz-data
https://github.com/logstash/logstash-logback-encoder.git d91a171d9d0a59e8545a48d2e3b50f3a72f51bcf logback-encoder
https://github.com/mpatric/mp3agic.git 1140d5da552461c570dcd8bfb9fbd6d97114e2bf mpatric.mp3agic
https://github.com/OpenGamma/ElSql.git 28172a7db01842b6899d69be39e53bb878894cd3 OpenGamma.ElSql
https://github.com/romix/java-concurrent-hash-trie-map.git 03335a9caa6fc867344c8c015d6dfc2d11ab062f romix.java-concurrent-hash-trie-map
https://github.com/rschreijer/lutung.git 8778ca0172018edda5e6bed560dd5b28acb7a8f9 rschreijer.lutung
https://github.com/ryanbrainard/axiom.git 907016298e4daf6aec3d162308e2faf3c2d979f7 ryanbrainard.axiom
https://github.com/tbuktu/ntru.git 78334321f544b9357e7417e935fb4b1a61264976 tbuktu.ntru
https://github.com/timmolter/Yank.git 4ed702630e8bf3812a8a0796a5465e1b4231474e timmolter.Yank
